match_id,period,minute,team,player,distance,pressure,outcome
8658,2,63,Croatia,Ivan Strinić,6.4,0,1
8658,2,63,Croatia,Ivan Perišić,9.22,1,0
8658,2,63,Croatia,Ante Rebić,5.1,1,1
8658,2,64,Croatia,Domagoj Vida,11.4,0,0
8658,2,64,France,Blaise Matuidi,19.72,1,1
8658,2,64,France,Antoine Griezmann,20.62,0,1
8658,2,64,France,Steven N''Kemboanza Mike Christopher Nzonzi,15.81,0,1
8658,2,64,France,Paul Pogba,23.02,1,1
8658,2,64,France,Lucas Hernández Pi,8.54,0,1
8658,2,64,France,Blaise Matuidi,20.1,0,1
8658,2,64,France,Paul Pogba,12.37,0,1
8658,2,64,France,Steven N''Kemboanza Mike Christopher Nzonzi,13.0,0,1
8658,2,64,France,Paul Pogba,13.15,0,1
8658,2,64,France,Lucas Hernández Pi,24.02,0,1
8658,2,66,Croatia,Marcelo Brozović,9.9,0,1
8658,2,66,Croatia,Luka Modrić,11.7,1,1
8658,2,66,Croatia,Marcelo Brozović,28.46,0,1
8658,2,66,Croatia,Šime Vrsaljko,15.65,0,1
8658,2,66,Croatia,Marcelo Brozović,30.46,0,0
8658,2,66,France,Paul Pogba,10.82,0,1
8658,2,66,France,Antoine Griezmann,7.07,1,1
8658,2,66,France,Steven N''Kemboanza Mike Christopher Nzonzi,10.77,0,1
8658,2,66,France,Blaise Matuidi,5.39,0,1
8658,2,66,France,Lucas Hernández Pi,8.06,0,1
8658,2,66,France,Steven N''Kemboanza Mike Christopher Nzonzi,20.62,1,1
8658,2,66,France,Blaise Matuidi,9.22,0,1
8658,2,66,France,Lucas Hernández Pi,9.49,1,1
8658,2,66,Croatia,Šime Vrsaljko,28.64,0,0
8658,2,66,France,Samuel Yves Umtiti,9.85,0,1
8658,2,67,France,Paul Pogba,41.68,1,1
8658,2,67,France,Kylian Mbappé Lottin,13.42,0,1
8658,2,67,France,Paul Pogba,23.09,0,1
8658,2,67,France,Steven N''Kemboanza Mike Christopher Nzonzi,16.28,0,1
8658,2,67,France,Samuel Yves Umtiti,14.32,0,1
8658,2,67,France,Steven N''Kemboanza Mike Christopher Nzonzi,14.32,0,1
8658,2,67,France,Raphaël Varane,23.26,0,1
8658,2,67,France,Benjamin Pavard,12.08,0,1
8658,2,67,France,Raphaël Varane,22.85,0,1
8658,2,67,France,Steven N''Kemboanza Mike Christopher Nzonzi,12.73,0,1
8658,2,67,France,Paul Pogba,10.63,1,1
8658,2,67,France,Paul Pogba,41.68,0,1
8658,2,67,Croatia,Marcelo Brozović,23.54,0,1
8658,2,67,Croatia,Šime Vrsaljko,25.94,1,1
8658,2,67,Croatia,Ivan Perišić,18.25,0,0
8658,2,68,France,Lucas Hernández Pi,31.78,0,1
8658,2,68,France,Samuel Yves Umtiti,26.83,1,1
8658,2,68,Croatia,Ivan Rakitić,11.05,0,1
8658,2,68,Croatia,Luka Modrić,13.04,1,1
8658,2,68,Croatia,Mario Mandžukić,25.46,0,1
8658,2,68,Croatia,Ivan Perišić,14.87,0,1
8658,2,69,Croatia,Luka Modrić,21.21,0,1
8658,2,69,Croatia,Šime Vrsaljko,8.54,0,1
8658,2,69,Croatia,Ivan Perišić,12.04,1,1
8658,2,69,Croatia,Luka Modrić,18.44,0,1
8658,2,69,Croatia,Marcelo Brozović,9.85,0,1
8658,2,69,Croatia,Ivan Rakitić,22.85,0,1
8658,2,69,Croatia,Dejan Lovren,22.0,0,1
8658,2,69,Croatia,Ivan Rakitić,16.4,0,1
8658,2,69,Croatia,Ivan Strinić,15.03,0,1
8658,2,69,Croatia,Marcelo Brozović,45.49,0,1
8658,2,69,Croatia,Šime Vrsaljko,63.07,0,0
8658,2,69,France,Benjamin Pavard,6.71,0,1
8658,2,69,France,Paul Pogba,8.06,1,1
8658,2,69,France,Benjamin Pavard,62.18,1,0
8658,2,69,Croatia,Dejan Lovren,18.0,0,1
8658,2,70,Croatia,Marcelo Brozović,15.65,0,1
8658,2,70,Croatia,Ivan Rakitić,19.92,0,1
8658,2,70,Croatia,Ante Rebić,43.74,0,0
8658,2,70,France,Hugo Lloris,63.29,0,1
8658,2,70,France,Steven N''Kemboanza Mike Christopher Nzonzi,13.6,0,0
8658,2,70,Croatia,Marcelo Brozović,17.46,0,0
8658,2,71,France,Blaise Matuidi,6.71,0,1
8658,2,71,Croatia,Ivan Perišić,51.01,0,0
8658,2,71,France,Hugo Lloris,66.07,0,1
8658,2,71,France,Antoine Griezmann,12.73,0,0
8658,2,71,France,Samuel Yves Umtiti,25.06,1,0
8658,2,73,France,Corentin Tolisso,15.56,0,1
8658,2,73,France,Lucas Hernández Pi,31.0,0,0
8658,2,73,France,Lucas Hernández Pi,13.34,0,1
8658,2,73,France,Antoine Griezmann,6.32,0,0
8658,2,73,Croatia,Marcelo Brozović,21.0,0,0
8658,2,73,France,Lucas Hernández Pi,39.05,0,0
8658,2,73,France,Corentin Tolisso,26.17,0,0
8658,2,73,Croatia,Dejan Lovren,88.6,0,0
8658,2,73,France,Hugo Lloris,71.81,0,0
8658,2,73,Croatia,Dejan Lovren,14.56,0,0
8658,2,73,France,Paul Pogba,28.46,0,1
8658,2,73,France,Kylian Mbappé Lottin,17.03,0,1
8658,2,73,France,Benjamin Pavard,20.62,0,1
8658,2,74,France,Steven N''Kemboanza Mike Christopher Nzonzi,32.06,1,1
8658,2,74,France,Antoine Griezmann,17.49,0,1
8658,2,74,France,Corentin Tolisso,14.76,1,1
8658,2,74,France,Olivier Giroud,1.41,1,0
8658,2,74,Croatia,Marcelo Brozović,7.21,0,1
8658,2,74,Croatia,Šime Vrsaljko,11.66,0,1
8658,2,74,Croatia,Mario Mandžukić,9.22,1,1
8658,2,74,Croatia,Šime Vrsaljko,18.6,1,1
8658,2,74,Croatia,Ivan Perišić,31.58,0,0
8658,2,74,Croatia,Mario Mandžukić,21.0,0,1
8658,2,74,Croatia,Luka Modrić,13.45,0,1
8658,2,74,Croatia,Marcelo Brozović,12.37,0,1
8658,2,74,Croatia,Andrej Kramarić,15.23,0,1
8658,2,74,Croatia,Ivan Strinić,26.31,0,0
8658,2,74,France,Olivier Giroud,3.16,0,1
8658,2,74,France,Antoine Griezmann,3.61,1,1
8658,2,74,France,Olivier Giroud,9.85,0,1
8658,2,74,Croatia,Marcelo Brozović,12.73,0,1
8658,2,74,Croatia,Ivan Strinić,5.1,0,1
8658,2,74,Croatia,Marcelo Brozović,29.12,0,1
8658,2,75,France,Olivier Giroud,11.7,0,1
8658,2,75,France,Antoine Griezmann,9.43,0,1
8658,2,75,France,Corentin Tolisso,33.11,0,1
8658,2,76,France,Lucas Hernández Pi,13.0,0,1
8658,2,76,France,Olivier Giroud,13.15,0,0
8658,2,76,Croatia,Luka Modrić,21.02,0,1
8658,2,76,Croatia,Marcelo Brozović,9.85,1,1
8658,2,76,Croatia,Domagoj Vida,17.8,1,1
8658,2,76,Croatia,Luka Modrić,18.79,0,1
8658,2,76,Croatia,Andrej Kramarić,19.21,0,1
8658,2,76,Croatia,Ivan Rakitić,29.07,0,0
8658,2,76,France,Lucas Hernández Pi,26.02,0,0
8658,2,76,Croatia,Dejan Lovren,11.18,0,1
8658,2,76,Croatia,Luka Modrić,23.32,0,1
8658,2,76,Croatia,Marcelo Brozović,8.94,0,1
8658,2,76,Croatia,Luka Modrić,26.63,0,1
8658,2,76,Croatia,Šime Vrsaljko,7.07,0,1
8658,2,76,Croatia,Marcelo Brozović,24.74,0,1
8658,2,76,Croatia,Dejan Lovren,8.94,0,1
8658,2,76,Croatia,Ivan Rakitić,44.94,0,1
8658,2,76,Croatia,Ivan Strinić,25.63,0,1
8658,2,76,Croatia,Ivan Rakitić,65.37,1,1
8658,2,77,Croatia,Šime Vrsaljko,16.12,0,1
8658,2,77,Croatia,Luka Modrić,21.26,0,0
8658,2,77,Croatia,Andrej Kramarić,8.94,0,1
8658,2,77,France,Olivier Giroud,6.32,0,0
8658,2,77,Croatia,Domagoj Vida,36.06,0,0
8658,2,77,France,Raphaël Varane,58.03,0,0
8658,2,77,Croatia,Danijel Subašić,11.18,0,1
8658,2,77,Croatia,Dejan Lovren,0.0,0,1
8658,2,78,Croatia,Šime Vrsaljko,13.93,0,1
8658,2,78,Croatia,Marcelo Brozović,12.37,0,1
8658,2,78,Croatia,Andrej Kramarić,9.85,0,1
8658,2,78,Croatia,Marcelo Brozović,56.92,0,1
8658,2,78,France,Benjamin Pavard,11.0,0,1
8658,2,78,France,Kylian Mbappé Lottin,14.04,0,1
8658,2,78,France,Raphaël Varane,34.37,0,1
8658,2,78,France,Olivier Giroud,9.22,0,0
8658,2,78,Croatia,Ivan Rakitić,36.62,0,1
8658,2,78,Croatia,Dejan Lovren,20.0,0,1
8658,2,78,Croatia,Marcelo Brozović,18.03,0,1
8658,2,78,Croatia,Luka Modrić,14.32,1,1
8658,2,78,Croatia,Dejan Lovren,14.04,0,1
8658,2,78,Croatia,Domagoj Vida,8.94,0,1
8658,2,78,Croatia,Luka Modrić,14.32,0,1
8658,2,78,Croatia,Marcelo Brozović,23.32,0,0
8658,2,79,Croatia,Domagoj Vida,7.28,0,1
8658,2,79,Croatia,Dejan Lovren,34.01,0,1
8658,2,79,Croatia,Ivan Rakitić,19.24,0,1
8658,2,79,Croatia,Luka Modrić,26.02,0,1
8658,2,79,Croatia,Marcelo Brozović,36.12,0,1
8658,2,79,Croatia,Šime Vrsaljko,28.6,1,1
8658,2,79,Croatia,Marcelo Brozović,8.06,0,1
8658,2,79,Croatia,Andrej Kramarić,31.05,0,1
8658,2,79,Croatia,Ivan Strinić,15.13,0,1
8658,2,79,Croatia,Mario Mandžukić,23.35,0,1
8658,2,79,Croatia,Luka Modrić,7.62,0,1
8658,2,79,Croatia,Ivan Perišić,24.17,0,1
8658,2,79,Croatia,Šime Vrsaljko,14.32,0,1
8658,2,79,Croatia,Luka Modrić,16.28,0,1
8658,2,80,Croatia,Dejan Lovren,20.25,0,0
8658,2,80,Croatia,Danijel Subašić,17.69,0,1
8658,2,80,Croatia,Domagoj Vida,29.21,0,1
8658,2,80,Croatia,Šime Vrsaljko,26.0,0,0
8658,2,81,Croatia,Šime Vrsaljko,24.08,0,1
8658,2,81,France,Paul Pogba,30.07,1,1
8658,2,81,Croatia,Luka Modrić,14.32,0,1
8658,2,81,Croatia,Dejan Lovren,9.85,0,1
8658,2,81,Croatia,Marcelo Brozović,11.66,0,1
8658,2,81,Croatia,Ivan Rakitić,9.43,0,1
8658,2,81,Croatia,Andrej Kramarić,30.48,1,1
8658,2,82,Croatia,Šime Vrsaljko,27.66,0,0
8658,2,82,France,Paul Pogba,29.41,0,0
8658,2,82,Croatia,Domagoj Vida,16.64,0,1
8658,2,82,Croatia,Ivan Perišić,18.11,1,1
8658,2,82,Croatia,Domagoj Vida,18.97,0,1
8658,2,83,Croatia,Ivan Rakitić,47.01,0,0
8658,2,84,France,Paul Pogba,5.39,0,1
8658,2,84,France,Nabil Fekir,32.02,0,0
8658,2,84,Croatia,Domagoj Vida,7.28,0,1
8658,2,84,Croatia,Marko Pjaca,11.4,0,1
8658,2,84,Croatia,Domagoj Vida,24.33,0,1
8658,2,84,Croatia,Dejan Lovren,54.2,0,1
8658,2,84,Croatia,Šime Vrsaljko,28.43,0,1
8658,2,84,Croatia,Dejan Lovren,21.84,0,1
8658,2,84,Croatia,Marcelo Brozović,21.93,0,1
8658,2,84,Croatia,Ivan Perišić,8.6,0,1
8658,2,84,Croatia,Ivan Rakitić,23.35,0,0
8658,2,84,France,Kylian Mbappé Lottin,4.0,1,0
8658,2,84,Croatia,Dejan Lovren,13.89,0,1
8658,2,84,Croatia,Ivan Rakitić,17.26,0,1
8658,2,84,Croatia,Domagoj Vida,26.93,0,1
8658,2,84,Croatia,Šime Vrsaljko,27.46,0,1
8658,2,84,Croatia,Marko Pjaca,21.21,0,0
8658,2,85,France,Hugo Lloris,71.18,0,1
8658,2,85,France,Nabil Fekir,27.17,0,0
8658,2,85,Croatia,Marcelo Brozović,5.0,1,0
8658,2,85,Croatia,Marcelo Brozović,19.31,0,1
8658,2,85,Croatia,Domagoj Vida,19.8,0,1
8658,2,85,France,Paul Pogba,21.63,0,1
8658,2,86,France,Paul Pogba,21.1,0,0
8658,2,86,Croatia,Marcelo Brozović,7.81,0,1
8658,2,86,Croatia,Šime Vrsaljko,14.04,0,1
8658,2,86,Croatia,Luka Modrić,26.91,1,1
8658,2,86,Croatia,Marcelo Brozović,14.14,1,1
8658,2,86,Croatia,Šime Vrsaljko,13.34,0,1
8658,2,86,Croatia,Marcelo Brozović,12.53,0,1
8658,2,86,Croatia,Luka Modrić,8.94,0,1
8658,2,86,Croatia,Andrej Kramarić,12.04,0,1
8658,2,86,Croatia,Šime Vrsaljko,16.03,0,1
8658,2,87,Croatia,Ivan Rakitić,28.43,0,1
8658,2,87,Croatia,Ivan Perišić,46.62,0,0
8658,2,87,France,Hugo Lloris,92.72,0,0
8658,2,87,Croatia,Danijel Subašić,16.16,0,1
8658,2,87,Croatia,Domagoj Vida,9.06,0,1
8658,2,87,Croatia,Marcelo Brozović,16.64,0,1
8658,2,87,Croatia,Ivan Rakitić,5.83,0,1
8658,2,87,Croatia,Marcelo Brozović,24.02,0,1
8658,2,87,Croatia,Luka Modrić,15.3,0,1
8658,2,87,Croatia,Marko Pjaca,18.38,1,1
8658,2,87,Croatia,Šime Vrsaljko,22.2,1,1
8658,2,87,Croatia,Dejan Lovren,44.01,0,1
8658,2,88,Croatia,Domagoj Vida,12.37,0,1
8658,2,88,Croatia,Andrej Kramarić,11.4,0,1
8658,2,88,Croatia,Domagoj Vida,9.22,0,1
8658,2,88,Croatia,Andrej Kramarić,10.2,0,1
8658,2,88,France,Hugo Lloris,63.25,0,1
8658,2,88,France,Paul Pogba,10.44,1,1
8658,2,88,France,Antoine Griezmann,8.6,0,1
8658,2,88,France,Nabil Fekir,11.66,1,1
8658,2,88,France,Steven N''Kemboanza Mike Christopher Nzonzi,21.02,0,1
8658,2,88,Croatia,Marcelo Brozović,14.04,0,1
8658,2,89,Croatia,Ivan Rakitić,57.14,0,0
8658,2,89,France,Lucas Hernández Pi,27.46,0,0
8658,2,89,Croatia,Šime Vrsaljko,11.31,0,1
8658,2,89,Croatia,Dejan Lovren,13.42,0,1
8658,2,89,Croatia,Marcelo Brozović,2.24,0,0
8658,2,90,Croatia,Luka Modrić,19.21,0,1
8658,2,90,Croatia,Šime Vrsaljko,34.48,0,0
8658,2,90,France,Samuel Yves Umtiti,20.62,0,1
8658,2,90,France,Lucas Hernández Pi,15.3,0,1
8658,2,90,France,Steven N''Kemboanza Mike Christopher Nzonzi,8.54,0,1
8658,2,90,France,Antoine Griezmann,23.35,0,1
8658,2,90,France,Antoine Griezmann,1.41,0,0
8658,2,90,France,Lucas Hernández Pi,17.12,0,1
8658,2,90,Croatia,Marcelo Brozović,26.93,1,1
8658,2,90,Croatia,Domagoj Vida,19.24,0,1
8658,2,91,Croatia,Ivan Rakitić,15.0,0,0
8658,2,91,France,Kylian Mbappé Lottin,23.41,0,1
8658,2,91,Croatia,Danijel Subašić,32.65,0,1
8658,2,91,Croatia,Mario Mandžukić,13.6,0,1
8658,2,91,Croatia,Luka Modrić,16.03,0,0
8658,2,91,France,Lucas Hernández Pi,15.03,0,1
8658,2,92,France,Kylian Mbappé Lottin,41.59,0,0
8658,2,92,Croatia,Luka Modrić,19.24,1,1
8658,2,92,Croatia,Mario Mandžukić,5.0,0,0
8658,2,92,France,Corentin Tolisso,17.09,0,0
8658,2,92,Croatia,Dejan Lovren,74.4,0,0
8658,2,92,France,Raphaël Varane,16.12,0,0
8658,2,92,France,Steven N''Kemboanza Mike Christopher Nzonzi,5.39,0,1
8658,2,92,Croatia,Domagoj Vida,24.04,0,1
8658,2,93,Croatia,Dejan Lovren,14.42,0,1
8658,2,93,Croatia,Marcelo Brozović,19.24,0,1
8658,2,93,Croatia,Andrej Kramarić,10.0,0,1
8658,2,93,France,Benjamin Pavard,48.0,0,0
8658,2,93,Croatia,Domagoj Vida,12.53,0,1
8658,2,93,Croatia,Ivan Rakitić,13.04,0,1
8658,2,94,France,Nabil Fekir,28.16,0,0
8658,2,94,Croatia,Domagoj Vida,47.1,0,0
8658,2,94,France,Raphaël Varane,41.59,0,0
8658,2,94,Croatia,Marcelo Brozović,11.31,0,1
8658,2,94,Croatia,Ivan Rakitić,37.95,0,1
8658,2,94,Croatia,Ivan Perišić,46.17,1,0
8658,2,95,France,Hugo Lloris,34.53,0,0
